Algorithm,Iterations,Dataset,Learning Rate,Training Calibration Error,Testing Calibration Error,Testing Calibration Error (Ergodic)
OGD-OGD,7,AdultIncome,0.95+0.9,0.05987124707467499,0.08445217967843527,0.0010354747317100053
OGD-OGD,10,AdultIncome,0.95+0.9,0.023928835501823172,0.0368658992288731,0.00043756027403761387
OGD-OGD,13,AdultIncome,0.95+0.9,0.023928835501823172,0.014414580923193612,0.0001441458092319361
OGD-OGD,16,AdultIncome,0.95+0.9,0.023928835501823172,0.010774432698931961,0.00010774432698931962
OGD-OGD,19,AdultIncome,0.95+0.9,0.023928835501823172,0.013136231555507414,0.00010774432698931962
OGD-OGD,22,AdultIncome,0.95+0.9,0.05486587345834379,0.044361578731941576,0.00038949203751174297
OGD-OGD,25,AdultIncome,0.95+0.9,0.05486587345834379,0.044361578731941576,0.00038949203751174297
OGD-OGD,28,AdultIncome,0.95+0.9,0.05486587345834379,0.044361578731941576,0.00038949203751174297
OGD-OGD,31,AdultIncome,0.95+0.9,0.01320086249084323,0.015023221223488516,0.000136411355911185
OGD-OGD,34,AdultIncome,0.95+0.9,0.025683307156893733,0.024630241720898036,0.0001921786674013075
OGD-OGD,37,AdultIncome,0.95+0.9,0.021936682653753346,0.022097020003463884,0.00016779224969307752
OGD-OGD,40,AdultIncome,0.95+0.9,0.008218489812165898,0.015023221223488516,0.00017440822229588892
OGD-OGD,43,AdultIncome,0.95+0.9,0.008218489812165898,0.01803875689137046,0.0001803875689137046
OGD-OGD,46,AdultIncome,0.95+0.9,0.008218489812165898,0.01803875689137046,0.0001803875689137046
OGD-OGD,49,AdultIncome,0.95+0.9,0.008218489812165898,0.01803875689137046,0.0001803875689137046
OGD,1,AdultIncome,0.9+0,0.12445604873803309,0.13111221614453838,0.0013111221614453838
OGD,4,AdultIncome,0.9+0,0.018230813333862034,0.03969832587435771,0.0004319337951645334
OGD,7,AdultIncome,0.9+0,0.10880554116065143,0.08083204369050334,0.0012053036956486103
OGD,10,AdultIncome,0.9+0,0.056204266729893794,0.04526651246605794,0.0008496483834041566
OGD,13,AdultIncome,0.9+0,0.009492314050700883,0.03969832587435771,0.00040545119989917125
OGD,16,AdultIncome,0.9+0,0.03759876693514222,0.03969832587435771,0.0007238501986533846
OGD,19,AdultIncome,0.9+0,0.002096339629668272,0.03969832587435771,0.0004661073665052189
OGD,22,AdultIncome,0.9+0,0.0033329230845653255,0.03969832587435771,0.0004661073665052189
OGD,25,AdultIncome,0.9+0,0.0006931892197435095,0.03969832587435771,0.0004661073665052189
OGD,28,AdultIncome,0.9+0,0.011113633023737546,0.03969832587435771,0.0005447750968990274
OGD,31,AdultIncome,0.9+0,0.0059430382464422254,0.03969832587435771,0.0005098149268288277
OGD,34,AdultIncome,0.9+0,0.0009575817078425251,0.03969832587435771,0.0004631574613761211
OGD,37,AdultIncome,0.9+0,0.004061490955101385,0.03969832587435771,0.0004970931383047599
OGD,40,AdultIncome,0.9+0,0.00030541322703865934,0.03969832587435771,0.00046987366025620875
OGD,43,AdultIncome,0.9+0,0.00028073786507971867,0.03969832587435771,0.00046987366025620875
OGD,46,AdultIncome,0.9+0,0.00014738035747768045,0.03969832587435771,0.00046987366025620875
OGD,49,AdultIncome,0.9+0,0.00016428410612373515,0.03969832587435771,0.00046987366025620875
Hedge,1,AdultIncome,0.9+0,0.12445604873803309,0.13111221614453838,0.0013111221614453838
Hedge,4,AdultIncome,0.9+0,0.05684542085097524,0.060189672382758075,0.0008539834469857468
Hedge,7,AdultIncome,0.9+0,0.01578551684473144,0.060189672382758075,0.0006431452838766765
Hedge,10,AdultIncome,0.9+0,0.00768217602240632,0.060189672382758075,0.0006134480971939793
Hedge,13,AdultIncome,0.9+0,0.0053495610932403894,0.060189672382758075,0.0005979647574275951
Hedge,16,AdultIncome,0.9+0,0.009791368778168707,0.060189672382758075,0.0005979647574275951
Hedge,19,AdultIncome,0.9+0,0.007525209966024843,0.060189672382758075,0.0005894962201313983
Hedge,22,AdultIncome,0.9+0,0.0004962287455489937,0.060189672382758075,0.0005894962201313983
Hedge,25,AdultIncome,0.9+0,0.00513238066825366,0.060189672382758075,0.0005894962201313983
Hedge,28,AdultIncome,0.9+0,5.2741355943430724e-05,0.060189672382758075,0.0005894962201313983
Hedge,31,AdultIncome,0.9+0,0.002491660594451313,0.060189672382758075,0.0005894962201313983
Hedge,34,AdultIncome,0.9+0,3.656628233687326e-05,0.060189672382758075,0.000589665693392232
Hedge,37,AdultIncome,0.9+0,0.0014680178835990675,0.060189672382758075,0.0005895284044414991
Hedge,40,AdultIncome,0.9+0,1.5452796002037854e-05,0.060189672382758075,0.0005895284044414991
Hedge,43,AdultIncome,0.9+0,0.0007058742719680548,0.060189672382758075,0.0005895284044414991
Hedge,46,AdultIncome,0.9+0,1.0229180116436541e-05,0.060189672382758075,0.000589576259024163
Hedge,49,AdultIncome,0.9+0,0.0004157201642160389,0.060189672382758075,0.0005895374955671884
Prod,1,AdultIncome,0.9+0,0.12445604873803309,0.13111221614453838,0.0013111221614453838
Prod,4,AdultIncome,0.9+0,0.04608419891178009,0.05261919656940591,0.0007812231233940743
Prod,7,AdultIncome,0.9+0,0.01254430355044342,0.05261919656940591,0.0005564341568448259
Prod,10,AdultIncome,0.9+0,0.004164441299460834,0.05261919656940591,0.0005160872284099596
Prod,13,AdultIncome,0.9+0,0.014166029233886004,0.05261919656940591,0.0005160872284099596
Prod,16,AdultIncome,0.9+0,0.005706302196290704,0.05261919656940591,0.0005160872284099596
Prod,19,AdultIncome,0.9+0,0.007043777389356088,0.05261919656940591,0.0005160872284099596
Prod,22,AdultIncome,0.9+0,0.001744640396624027,0.05261919656940591,0.0005160872284099596
Prod,25,AdultIncome,0.9+0,0.004262007000082319,0.05261919656940591,0.0005160872284099596
Prod,28,AdultIncome,0.9+0,0.000662728252106028,0.05261919656940591,0.0005160872284099596
Prod,31,AdultIncome,0.9+0,0.00011187942292545074,0.05261919656940591,0.000513456849891552
Prod,34,AdultIncome,0.9+0,0.00040489398210801967,0.05261919656940591,0.0005152116861877831
Prod,37,AdultIncome,0.9+0,0.00012922495960233373,0.05261919656940591,0.0005138240463948814
Prod,40,AdultIncome,0.9+0,0.0010771494680678017,0.05261919656940591,0.0005138240463948814
Prod,43,AdultIncome,0.9+0,3.745468921078648e-06,0.05261919656940591,0.0005138240463948814
Prod,46,AdultIncome,0.9+0,0.00011543016671707282,0.05261919656940591,0.0005134447924326668
Prod,49,AdultIncome,0.9+0,4.471721893486945e-05,0.05261919656940591,0.0005138325276819253
GD,1,AdultIncome,0.9+0,0.1251813170873223,0.13111221614453838,0.0013111221614453838
GD,4,AdultIncome,0.9+0,0.040042497616975495,0.08445217967843527,0.000968141140394497
GD,7,AdultIncome,0.9+0,0.0033667400462099747,0.08445217967843527,0.00082073396908669
GD,10,AdultIncome,0.9+0,0.05790381163447738,0.08445217967843527,0.0008325427413815679
GD,13,AdultIncome,0.9+0,0.00011076921274193222,0.08445217967843527,0.0008325427413815679
GD,16,AdultIncome,0.9+0,0.04483457136643878,0.08445217967843527,0.000984413852704897
GD,19,AdultIncome,0.9+0,0.024010281999998384,0.08445217967843527,0.0009136996509531912
GD,22,AdultIncome,0.9+0,0.0247402265673128,0.08445217967843527,0.0009161783644637624
GD,25,AdultIncome,0.9+0,0.036339237322075606,0.08445217967843527,0.0009555657727060971
GD,28,AdultIncome,0.9+0,0.012772488900169318,0.08445217967843527,0.0008755388496638132
GD,31,AdultIncome,0.9+0,0.019537599468190132,0.08445217967843527,0.0008964709332875279
GD,34,AdultIncome,0.9+0,0.02897814408028723,0.08445217967843527,0.0009305692975105586
GD,37,AdultIncome,0.9+0,0.03225404731139293,0.08445217967843527,0.000941693464963629
GD,40,AdultIncome,0.9+0,0.037295662384064864,0.08445217967843527,0.0009588135586739044
GD,43,AdultIncome,0.9+0,0.008080678462181013,0.08445217967843527,0.0008321381034892678
GD,46,AdultIncome,0.9+0,0.013662058420693486,0.08445217967843527,0.0008321381034892678
GD,49,AdultIncome,0.9+0,0.015600055038086856,0.08445217967843527,0.0008321381034892678
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.1258858634837747,0.13044919608818167,0.0013044919608818167
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.08984498433102195,0.08717894766926297,0.0008717894766926297
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.05335588486452345,0.04690866898723686,0.0008250704773993986
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.05335588486452345,0.04690866898723686,0.0008250704773993986
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.040515222653485984,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.040515222653485984,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.029977329670132103,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.025408790084240955,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.025408790084240955,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.025408790084240955,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.025408790084240955,0.04690866898723686,0.0002952033686951293
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.020993670995288316,0.04690866898723686,0.0003807275848354358
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.020993670995288316,0.04690866898723686,0.000460717275070538
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.020993670995288316,0.04690866898723686,0.000460717275070538
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.020993670995288316,0.04690866898723686,0.000460717275070538
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.018790966178538544,0.04690866898723686,0.000460717275070538
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.014888292589712524,0.04690866898723686,0.000460717275070538
OGD-OGD,1,AdultIncome,0.95+0.9,0.1258858634837747,0.12290734294712415,0.0012290734294712414
OGD-OGD,4,AdultIncome,0.95+0.9,0.057186028493246825,0.08130283441074093,0.0010033446699475393
OGD-OGD,7,AdultIncome,0.95+0.9,0.024657725143704304,0.028055374547864352,0.00033933330955395315
OGD-OGD,10,AdultIncome,0.95+0.9,0.024657725143704304,0.028055374547864352,0.00033933330955395315
OGD-OGD,13,AdultIncome,0.95+0.9,0.10829665964802636,0.07255823353969185,0.0006998812077143968
OGD-OGD,16,AdultIncome,0.95+0.9,0.01715323051261269,0.028055374547864352,0.00033933330955395315
OGD-OGD,19,AdultIncome,0.95+0.9,0.01715323051261269,0.028055374547864352,0.00033933330955395315
OGD-OGD,22,AdultIncome,0.95+0.9,0.01715323051261269,0.028055374547864352,0.00033933330955395315
OGD-OGD,25,AdultIncome,0.95+0.9,0.011220668796533604,0.028055374547864352,0.0003198405437102949
OGD-OGD,28,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002758682313033561
OGD-OGD,31,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002758682313033561
OGD-OGD,34,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002758682313033561
OGD-OGD,37,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002677482636417242
OGD-OGD,40,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002677482636417242
OGD-OGD,43,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002677482636417242
OGD-OGD,46,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002677482636417242
OGD-OGD,49,AdultIncome,0.95+0.9,0.007700560021945933,0.028055374547864352,0.0002677482636417242
OGD,1,AdultIncome,0.9+0,0.12462182436072776,0.13044919608818167,0.0013044919608818167
OGD,4,AdultIncome,0.9+0,0.018359250822061805,0.04690866898723686,0.0004319906484553298
OGD,7,AdultIncome,0.9+0,0.10901156423119392,0.07303916541013858,0.0011994783439737543
OGD,10,AdultIncome,0.9+0,0.05654556126296954,0.04690866898723686,0.0008465281246511164
OGD,13,AdultIncome,0.9+0,0.00898207166109918,0.04690866898723686,0.0004057094782173381
OGD,16,AdultIncome,0.9+0,0.03798790808782221,0.04690866898723686,0.0007216867533301762
OGD,19,AdultIncome,0.9+0,0.002077398155893007,0.04690866898723686,0.00046590429766701983
OGD,22,AdultIncome,0.9+0,0.0033811102982402312,0.04690866898723686,0.00046590429766701983
OGD,25,AdultIncome,0.9+0,0.0006666894136331138,0.04690866898723686,0.00046590429766701983
OGD,28,AdultIncome,0.9+0,0.002246900911527854,0.04690866898723686,0.00046590429766701983
OGD,31,AdultIncome,0.9+0,0.00010341242712619173,0.04690866898723686,0.00046590429766701983
OGD,34,AdultIncome,0.9+0,0.0003021960080632715,0.04690866898723686,0.00046590429766701983
OGD,37,AdultIncome,0.9+0,0.0008129203219299968,0.04690866898723686,0.00046590429766701983
OGD,40,AdultIncome,0.9+0,3.411978851017416e-05,0.04690866898723686,0.00046590429766701983
OGD,43,AdultIncome,0.9+0,0.0005282707409372098,0.04690866898723686,0.0004625800366757022
OGD,46,AdultIncome,0.9+0,0.001403553123896298,0.04690866898723686,0.00047557583620704057
OGD,49,AdultIncome,0.9+0,5.676527316183658e-06,0.04690866898723686,0.0004660956416747325
Hedge,1,AdultIncome,0.9+0,0.12462182436072776,0.13044919608818167,0.0013044919608818167
Hedge,4,AdultIncome,0.9+0,0.05718506656742796,0.05748046330183338,0.0008508302159997426
Hedge,7,AdultIncome,0.9+0,0.015900782285663904,0.05748046330183338,0.0006294689967489006
Hedge,10,AdultIncome,0.9+0,0.008148251832099336,0.05748046330183338,0.0006005792864412616
Hedge,13,AdultIncome,0.9+0,0.0058216355452934574,0.05748046330183338,0.0005855169438286462
Hedge,16,AdultIncome,0.9+0,0.009280357327915798,0.05748046330183338,0.0005855169438286462
Hedge,19,AdultIncome,0.9+0,0.0025241138031555713,0.05748046330183338,0.0005855169438286462
Hedge,22,AdultIncome,0.9+0,0.0008711275368128668,0.05748046330183338,0.0005788075844996464
Hedge,25,AdultIncome,0.9+0,0.000679481923162257,0.05748046330183338,0.0005749908095312808
Hedge,28,AdultIncome,0.9+0,0.0002694859572702799,0.05748046330183338,0.0005781088569400905
Hedge,31,AdultIncome,0.9+0,0.0025483456066685947,0.05748046330183338,0.000577856443185818
Hedge,34,AdultIncome,0.9+0,0.000142338151510774,0.05748046330183338,0.000577691084226747
Hedge,37,AdultIncome,0.9+0,0.00022676545245200254,0.05748046330183338,0.0005764783113187809
Hedge,40,AdultIncome,0.9+0,5.391140624377922e-05,0.05748046330183338,0.0005773613645572793
Hedge,43,AdultIncome,0.9+0,0.0007416430171245975,0.05748046330183338,0.0005773613645572793
Hedge,46,AdultIncome,0.9+0,3.549080640732884e-05,0.05748046330183338,0.0005773148095228153
Hedge,49,AdultIncome,0.9+0,6.502311215742852e-05,0.05748046330183338,0.0005770097521561892
Prod,1,AdultIncome,0.9+0,0.12462182436072776,0.13044919608818167,0.0013044919608818167
Prod,4,AdultIncome,0.9+0,0.02516743835768419,0.04690866898723686,0.00033083348938271246
Prod,7,AdultIncome,0.9+0,0.009529478634468893,0.04690866898723686,0.0004997835887662519
Prod,10,AdultIncome,0.9+0,0.008241927003102702,0.04690866898723686,0.0005215790654207824
Prod,13,AdultIncome,0.9+0,0.003509029283317896,0.04690866898723686,0.00046837038751754433
Prod,16,AdultIncome,0.9+0,0.00027509648904008627,0.04690866898723686,0.0004674586851768193
Prod,19,AdultIncome,0.9+0,0.0022059648702444077,0.04690866898723686,0.0004674586851768193
Prod,22,AdultIncome,0.9+0,0.00025278359713250774,0.04690866898723686,0.00046443329864203275
Prod,25,AdultIncome,0.9+0,0.004766371810964515,0.04690866898723686,0.0004340694085059975
Prod,28,AdultIncome,0.9+0,0.00030733634036801135,0.04690866898723686,0.0004640663104668272
Prod,31,AdultIncome,0.9+0,0.000506112025337522,0.04690866898723686,0.00046642791204764525
Prod,34,AdultIncome,0.9+0,4.371541924487225e-05,0.04690866898723686,0.00046642791204764525
Prod,37,AdultIncome,0.9+0,0.0013620825525813803,0.04690866898723686,0.00047529685464921354
Prod,40,AdultIncome,0.9+0,0.00010133243760196835,0.04690866898723686,0.0004654521435501413
Prod,43,AdultIncome,0.9+0,0.0001722193905043244,0.04690866898723686,0.0004661168871751858
Prod,46,AdultIncome,0.9+0,2.5183865111102496e-06,0.04690866898723686,0.0004661168871751858
Prod,49,AdultIncome,0.9+0,0.00036983008357304456,0.04690866898723686,0.00046364590145675136
GD,1,AdultIncome,0.9+0,0.1258858634837747,0.13044919608818167,0.0013044919608818167
GD,4,AdultIncome,0.9+0,0.10915577728045098,0.08130283441074092,0.0007727333001823305
GD,7,AdultIncome,0.9+0,0.009492694475527414,0.08130283441074092,0.0007869156308635837
GD,10,AdultIncome,0.9+0,0.2535161877850098,0.1702505703028345,0.0021715923929007137
GD,13,AdultIncome,0.9+0,0.006389581897846449,0.08130283441074092,0.0007944527028631591
GD,16,AdultIncome,0.9+0,0.05566915738080455,0.08130283441074092,0.0009983606487396842
GD,19,AdultIncome,0.9+0,0.049257182852496015,0.08130283441074092,0.0008055028041217376
GD,22,AdultIncome,0.9+0,0.11943471057037579,0.08130283441074092,0.0012695971176236976
GD,25,AdultIncome,0.9+0,0.14489157461303181,0.09776700138714965,0.001432620529382
GD,28,AdultIncome,0.9+0,0.18218679012094954,0.1228563044567524,0.0015793415999644721
GD,31,AdultIncome,0.9+0,0.1956873110674901,0.13152003695357678,0.0017825649548282546
GD,34,AdultIncome,0.9+0,0.21550751769223347,0.14468131080820137,0.0019158997979543825
GD,37,AdultIncome,0.9+0,0.003926530456406748,0.08130283441074092,0.000828348610257315
GD,40,AdultIncome,0.9+0,0.00839171061257121,0.08130283441074092,0.0008371141853482811
GD,43,AdultIncome,0.9+0,0.01050553061232928,0.08130283441074092,0.0008499653949891471
GD,46,AdultIncome,0.9+0,0.013187801726238646,0.08130283441074092,0.000854623780981065
GD,49,AdultIncome,0.9+0,0.01411799738407276,0.08130283441074092,0.0008617930370226272
Hedge-Hedge,1,AdultIncome,0.95+0.9,0.12692196112561652,0.1253107906514172,0.001253107906514172
Hedge-Hedge,4,AdultIncome,0.95+0.9,0.09097752982699854,0.08412066965025693,0.0011409512747943803
Hedge-Hedge,7,AdultIncome,0.95+0.9,0.09097752982699854,0.08412066965025693,0.0011409512747943803
Hedge-Hedge,10,AdultIncome,0.95+0.9,0.052040241676594365,0.051766143047333166,0.0005176614304733317
Hedge-Hedge,13,AdultIncome,0.95+0.9,0.045449308158541674,0.017331331109685093,0.0003124271266104136
Hedge-Hedge,16,AdultIncome,0.95+0.9,0.045449308158541674,0.020207884202039533,0.0002394657359372754
Hedge-Hedge,19,AdultIncome,0.95+0.9,0.045449308158541674,0.020207884202039533,0.0002394657359372754
Hedge-Hedge,22,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,9.691265790921734e-05
Hedge-Hedge,25,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,5.233751023523133e-05
Hedge-Hedge,28,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,5.233751023523133e-05
Hedge-Hedge,31,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,5.233751023523133e-05
Hedge-Hedge,34,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,6.411865266024528e-05
Hedge-Hedge,37,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,8.082859581544956e-05
Hedge-Hedge,40,AdultIncome,0.95+0.9,0.026684708114912487,0.020207884202039533,8.903013584513407e-05
Hedge-Hedge,43,AdultIncome,0.95+0.9,0.026684708114912487,0.018466988770023826,9.510932079925146e-05
Hedge-Hedge,46,AdultIncome,0.95+0.9,0.026684708114912487,0.018466988770023826,9.510932079925146e-05
Hedge-Hedge,49,AdultIncome,0.95+0.9,0.022524553920047964,0.018466988770023826,0.00010870956221650758
OGD-OGD,1,AdultIncome,0.95+0.9,0.12692196112561652,0.12124979280623237,0.0012124979280623237
OGD-OGD,4,AdultIncome,0.95+0.9,0.0534218067033324,0.05420794872130705,0.0005420794872130705
OGD-OGD,7,AdultIncome,0.95+0.9,0.015814894658377623,0.03895242831095641,0.0002349241542865386
OGD-OGD,10,AdultIncome,0.95+0.9,0.015814894658377623,0.03895242831095641,0.0002349241542865386
OGD-OGD,13,AdultIncome,0.95+0.9,0.015814894658377623,0.03895242831095641,0.0002349241542865386
OGD-OGD,16,AdultIncome,0.95+0.9,0.09813804291995058,0.06258388307534844,0.0010153631138630486
OGD-OGD,19,AdultIncome,0.95+0.9,0.012797038837156615,0.03895242831095641,0.0003360757374907121
OGD-OGD,22,AdultIncome,0.95+0.9,0.012797038837156615,0.03895242831095641,0.0003360757374907121
OGD-OGD,25,AdultIncome,0.95+0.9,0.00720524984800958,0.03895242831095641,0.0003360757374907121
OGD-OGD,28,AdultIncome,0.95+0.9,0.00720524984800958,0.03895242831095641,0.0003360757374907121
OGD-OGD,31,AdultIncome,0.95+0.9,0.0034381158174405205,0.03895242831095641,0.0003360757374907121
OGD-OGD,34,AdultIncome,0.95+0.9,0.0026764470616574016,0.03895242831095641,0.0003360757374907121
OGD-OGD,37,AdultIncome,0.95+0.9,0.0026764470616574016,0.03895242831095641,0.0003360757374907121
OGD-OGD,40,AdultIncome,0.95+0.9,0.00481347227754248,0.03895242831095641,0.0003360757374907121
OGD-OGD,43,AdultIncome,0.95+0.9,0.00481347227754248,0.03895242831095641,0.0003360757374907121
OGD-OGD,46,AdultIncome,0.95+0.9,0.00481347227754248,0.03895242831095641,0.0003360757374907121
OGD-OGD,49,AdultIncome,0.95+0.9,0.00481347227754248,0.03895242831095641,0.0003360757374907121
OGD,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
OGD,4,AdultIncome,0.9+0,0.021948728753868673,0.05001814857213593,0.0005742593422129942
OGD,7,AdultIncome,0.9+0,0.008972713745382393,0.05001814857213593,0.0005318385740195443
OGD,10,AdultIncome,0.9+0,0.004190754401907611,0.05001814857213593,0.0005060435399930728
OGD,13,AdultIncome,0.9+0,0.012222120773312174,0.05001814857213593,0.0005060435399930728
OGD,16,AdultIncome,0.9+0,0.03412336218358409,0.05001814857213593,0.0005060435399930728
OGD,19,AdultIncome,0.9+0,0.001082315647320702,0.05001814857213593,0.0005060435399930728
OGD,22,AdultIncome,0.9+0,0.00039170323528131784,0.05001814857213593,0.0005012247251804563
OGD,25,AdultIncome,0.9+0,0.015736117568318057,0.05001814857213593,0.000502651165444569
OGD,28,AdultIncome,0.9+0,0.008648905475566022,0.05001814857213593,0.000502651165444569
OGD,31,AdultIncome,0.9+0,0.0007589056783682982,0.05001814857213593,0.000502651165444569
OGD,34,AdultIncome,0.9+0,0.00041168219214748376,0.05001814857213593,0.0005011594106214482
OGD,37,AdultIncome,0.9+0,0.0007182824491259017,0.05001814857213593,0.0005048534544463744
OGD,40,AdultIncome,0.9+0,0.00010839462746649216,0.05001814857213593,0.000502150908509581
OGD,43,AdultIncome,0.9+0,0.0004926871109070683,0.05001814857213593,0.0005041159454698633
OGD,46,AdultIncome,0.9+0,0.00017629256488414113,0.05001814857213593,0.0005025395701954408
OGD,49,AdultIncome,0.9+0,0.00019755807543668668,0.05001814857213593,0.0005025395701954408
Hedge,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
Hedge,4,AdultIncome,0.9+0,0.052240822109039915,0.06661876307800578,0.0008126781126678514
Hedge,7,AdultIncome,0.9+0,0.017268130323064686,0.06661876307800578,0.0007249638264066347
Hedge,10,AdultIncome,0.9+0,0.018173602288806042,0.06661876307800578,0.0006722337924399075
Hedge,13,AdultIncome,0.9+0,0.002054206958223348,0.06661876307800578,0.0006722337924399075
Hedge,16,AdultIncome,0.9+0,0.0018864130373465468,0.06661876307800578,0.0006623444133424561
Hedge,19,AdultIncome,0.9+0,0.0005749533050245932,0.06661876307800578,0.0006703910325071685
Hedge,22,AdultIncome,0.9+0,0.006682636600087936,0.06661876307800578,0.0006697288867255764
Hedge,25,AdultIncome,0.9+0,0.0003217090331905722,0.06661876307800578,0.0006692961304695708
Hedge,28,AdultIncome,0.9+0,0.0006184533837157426,0.06661876307800578,0.000666489585994472
Hedge,31,AdultIncome,0.9+0,0.00014623677390432038,0.06661876307800578,0.0006687839369205607
Hedge,34,AdultIncome,0.9+0,0.0019170093933902426,0.06661876307800578,0.0006687839369205607
Hedge,37,AdultIncome,0.9+0,8.336163094645925e-05,0.06661876307800578,0.0006687839369205607
Hedge,40,AdultIncome,0.9+0,0.0010078147403122613,0.06661876307800578,0.0006686854824003502
Hedge,43,AdultIncome,0.9+0,4.282594824238188e-05,0.06661876307800578,0.000668620923988499
Hedge,46,AdultIncome,0.9+0,9.584068649843427e-05,0.06661876307800578,0.0006681980945056834
Hedge,49,AdultIncome,0.9+0,2.05463979454341e-05,0.06661876307800578,0.00066857858339435
Prod,1,AdultIncome,0.9+0,0.1252849268515065,0.1253107906514172,0.001253107906514172
Prod,4,AdultIncome,0.9+0,0.028431845608478168,0.08412066965025693,0.0008492047991335849
Prod,7,AdultIncome,0.9+0,0.016240418612472295,0.08412066965025693,0.0008492047991335849
Prod,10,AdultIncome,0.9+0,0.021689985886264793,0.08412066965025693,0.0008492047991335849
Prod,13,AdultIncome,0.9+0,0.004265800432973612,0.08412066965025693,0.0008492047991335849
Prod,16,AdultIncome,0.9+0,0.012990131503227842,0.08412066965025693,0.0008492047991335849
Prod,19,AdultIncome,0.9+0,0.0014137343731534585,0.08412066965025693,0.000848152214143763
Prod,22,AdultIncome,0.9+0,0.0006067396924279334,0.08412066965025693,0.0008419518866012994
Prod,25,AdultIncome,0.9+0,0.0007716209618249942,0.08412066965025693,0.0008460530377665737
Prod,28,AdultIncome,0.9+0,0.0003527278070614413,0.08412066965025693,0.0008423773531698519
Prod,31,AdultIncome,0.9+0,0.00035841760087820145,0.08412066965025693,0.000844702206715591
Prod,34,AdultIncome,0.9+0,0.00016022838082257456,0.08412066965025693,0.0008430066660623319
Prod,37,AdultIncome,0.9+0,0.00021673344158624165,0.08412066965025693,0.0008442390174487726
Prod,40,AdultIncome,0.9+0,5.909464937191575e-05,0.08412066965025693,0.00084333728918319
Prod,43,AdultIncome,0.9+0,0.0007250588407995786,0.08412066965025693,0.0008434102448505696
Prod,46,AdultIncome,0.9+0,2.285914006512919e-05,0.08412066965025693,0.0008434557491371643
Prod,49,AdultIncome,0.9+0,0.0003950760403214712,0.08412066965025693,0.000843493944701473
GD,1,AdultIncome,0.9+0,0.17682664014256705,0.1840460798939168,0.001840460798939168
GD,4,AdultIncome,0.9+0,0.07197629201375941,0.08412066965025693,0.0010788330432620586
GD,7,AdultIncome,0.9+0,0.058542516034647114,0.08412066965025693,0.0010349157777225263
GD,10,AdultIncome,0.9+0,0.012147452500582367,0.08412066965025693,0.0008038184210321979
GD,13,AdultIncome,0.9+0,0.054655617039069036,0.08412066965025693,0.0010222088533566917
GD,16,AdultIncome,0.9+0,0.14331073293564892,0.10277914786033111,0.001610917618169033
GD,19,AdultIncome,0.9+0,0.22956848632039864,0.1525977437830806,0.0019578544139947675
GD,22,AdultIncome,0.9+0,0.006643393494943161,0.08412066965025693,0.0008218121125506333
GD,25,AdultIncome,0.9+0,0.03400797665114488,0.08412066965025693,0.0009541178706353281
GD,28,AdultIncome,0.9+0,0.03261036018990717,0.08412066965025693,0.0008449514950455525
GD,31,AdultIncome,0.9+0,0.049151209829594124,0.08412066965025693,0.0009660394622496404
GD,34,AdultIncome,0.9+0,0.06789272967323513,0.08412066965025693,0.0010374706719074906
